"title","location","price","product_url"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Single room available near Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-available-near-liverpool-st-/1140837601"
"LOVELY ROOM IN A NICE FLAT,BILLS INCLUDED,FREE WI-FI,REGULAR CONTRACT,WELL CONNECTED!!!","Tower Hamlets, London","653.55","/p/single-room-flatshare/lovely-room-in-a-nice-flat-bills-included-free-wi-fi-regular-contract-well-connected-/1140837555"
"Cheap Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/cheap-single-room-in-shadwell/1140819270"
"SINGLE ROOM IN QUEEN'S PARK - &#163;155PW!!","Kilburn, London","675.335","/p/single-room-flatshare/single-room-in-queen-s-park-&#163;155pw-/1140808273"
"AMAZING SINGLE ROOM IN SOUTH HAMPSTEAD!!","West Hampstead, London","718.905","/p/single-room-flatshare/amazing-single-room-in-south-hampstead-/1140807771"
"Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1140789994"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell-/1140785735"
"AMAZING EN SUITE IN CHELSEA/FULHAM","Fulham, London","1300.0","/p/single-room-flatshare/-amazing-en-suite-in-chelsea-fulham/1140734507"
"Lovely Single Swiss Cottage Avail ASAP FINCHLEY RD","West Hampstead, London","660.0","/p/single-room-flatshare/lovely-single-swiss-cottage-avail-asap-finchley-rd/1140722292"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140717396"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140716159"
"COSY ROOM AVAILABLE FOR SHORT AND LONG TERM CONTRACTS!CLOSE TO THE STATION,BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/cosy-room-available-for-short-and-long-term-contracts-close-to-the-station-bills-included-/1140714846"
"Flat Share","Lambeth, London","500.0","/p/single-room-flatshare/flat-share/1140713469"
"Looking for an adult housemate","Hackney, London","348.56","/p/single-room-flatshare/looking-for-an-adult-housemate/1140691552"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell/1140701847"
"Unmissable single room in South Hampstead!!!","West Hampstead, London","718.905","/p/single-room-flatshare/unmissable-single-room-in-south-hampstead-/1140651340"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell/1140645789"
"Large single room in a convenient location ZONE 2","Southwark, London","500.0","/p/single-room-flatshare/large-single-room-in-a-convenient-location-zone-2/1140606845"
"Large room w/big bed & sofa in cozy girls' flat","Whitechapel, London","693.0","/p/single-room-flatshare/large-room-w-big-bed-sofa-in-cozy-girls-flat/1140519919"
"Single room near Camden Town 5-10 min to rail and tube in very quiet shared house","Kentish Town, London","588.195","/p/single-room-flatshare/single-room-near-camden-town-5-10-min-to-rail-and-tube-in-very-quiet-shared-house-/1140602297"
"Single room in Shoreditch - 5 mins from Old Street station","Islington, London","650.0","/p/single-room-flatshare/single-room-in-shoreditch-5-mins-from-old-street-station/1140586750"
"Room with your own bathroom !!","Earls Court, London","845.0","/p/single-room-flatshare/room-with-your-own-bathroom-/1140582713"
"COMFORTABLE ROOM IN A GOOD AREA,FRIENDLY AND YOUNG HOUSEMATES.SHORT AND LONG TERM CONTRACTS.","Tower Hamlets, London","653.55","/p/single-room-flatshare/comfortable-room-in-a-good-area-friendly-and-young-housemates.short-and-long-term-contracts./1140568798"
"The best location you could ask for, great room available NOW, all BILLS INCLUDED, BETHNAL GREEN","Whitechapel, London","628.33","/p/single-room-flatshare/-the-best-location-you-could-ask-for-great-room-available-now-all-bills-included-bethnal-green/1140555083"
"Single room just for girls sharing.","Bayswater, London","750.0","/p/single-room-flatshare/single-room-just-for-girls-sharing.-/1140533442"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell/1140504089"
"Single room *BILLS INCLUDED* WARWICK AVENUE","Maida Vale, London","718.905","/p/single-room-flatshare/single-room-bills-included-warwick-avenue/1140500190"
"SINGLE ROOM IN KENSAL GREEN!!","Willesden, London","697.12","/p/single-room-flatshare/single-room-in-kensal-green-/1140499828"
"Single room for rent in Barons court near tube with own personal shower","Fulham, London","675.335","/p/single-room-flatshare/single-room-for-rent-in-barons-court-near-tube-with-own-personal-shower/1140498345"
"Large single room available to rent","Camden, London","544.625","/p/single-room-flatshare/large-single-room-available-to-rent/1130701713"
"New flat. Single room. Two minutes to tube (Bakerloo line)","Kilburn, London","700.0","/p/single-room-flatshare/new-flat.-single-room.-two-minutes-to-tube-bakerloo-line-/1140444958"
"DOUBLE TRIPLE AND SINGLE ROOM AVAILABLE IN SHEPHERDS BUSH","Acton, London","653.55","/p/single-room-flatshare/double-triple-and-single-room-available-in-shepherds-bush/1140301426"
"DOUBLE BEDROOM for one person 5 minutes from Whitechapel Station","Whitechapel, London","566.0","/p/single-room-flatshare/double-bedroom-for-one-person-5-minutes-from-whitechapel-station/1140281210"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140271032"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140267362"
"DOUBLE ROOM FOR SINGLE PERDON IN BETHNAL GREEN AREA &#163;160 PW","Bethnal Green, London","697.12","/p/single-room-flatshare/double-room-for-single-perdon-in-bethnal-green-area-&#163;160-pw-/1140257846"
"COSY ROOM AVAILABLE FOR SHORT AND LONG TERM CONTRACTS!CLOSE TO THE STATION,BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/cosy-room-available-for-short-and-long-term-contracts-close-to-the-station-bills-included-/1140251047"
"Large En Suite Bedroom in Modern Spacious Flat W10","Ladbroke Grove, London","1300.0","/p/single-room-flatshare/large-en-suite-bedroom-in-modern-spacious-flat-w10/1140242521"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140142943"
"Single room flatshare Hackney zone 2 East london","Hackney, London","585.0","/p/single-room-flatshare/single-room-flatshare-hackney-zone-2-east-london/1140117495"
"Amazing 3 singles in the same house - new propriety - close the statiion only 3 week deposit!!!!!!!!","Whitechapel, London","588.195","/p/single-room-flatshare/amazing-3-singles-in-the-same-house-new-propriety-close-the-statiion-only-3-week-deposit-/1140096376"
"New propriety, two singles- two doubles - well connected - close the station - living area - !!!!!!!","Whitechapel, London","740.69","/p/single-room-flatshare/new-propriety-two-singles-two-doubles-well-connected-close-the-station-living-area-/1140093019"
"2 GOOD SIZED SINGLE ROOMS LOCATED IN ACTON","Acton, London","400.0","/p/single-room-flatshare/-2-good-sized-single-rooms-located-in-acton/1140070539"
"Single Room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell-/1140064622"
"Large Bedroom Available in White City (6-12Month Contracts Available) Room is available now","Shepherds Bush, London","800.0","/p/single-room-flatshare/large-bedroom-available-in-white-city-6-12month-contracts-available-room-is-available-now-/1140035491"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140010203"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell-/1140002671"
"COMFORTABLE ROOM IN A GOOD AREA,FRIENDLY AND YOUNG HOUSEMATES.SHORT AND LONG TERM CONTRACTS.","Tower Hamlets, London","653.55","/p/single-room-flatshare/comfortable-room-in-a-good-area-friendly-and-young-housemates.short-and-long-term-contracts./1139992325"
"SINGLE ROOM IN WARWICK AVENUE!!","Maida Vale, London","718.905","/p/single-room-flatshare/single-room-in-warwick-avenue-/1139982436"
"Nice and cosy single room in Kilburn High Road!","Kilburn, London","697.12","/p/single-room-flatshare/nice-and-cosy-single-room-in-kilburn-high-road-/1139981819"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Single room in KENSAL GREEN! 160&#163; pw all included!","Willesden, London","697.12","/p/single-room-flatshare/single-room-in-kensal-green-160&#163;-pw-all-included-/1139981185"
"Single room with own Personal Shower in Barons Court near Tube","Fulham, London","","/p/single-room-flatshare/single-room-with-own-personal-shower-in-barons-court-near-tube/1139886571"
"Double Bedroom (With Ensuite) in Angel","Islington, London","1200.0","/p/single-room-flatshare/double-bedroom-with-ensuite-in-angel/1139851181"
"COMFORTABLE ROOM IN A GOOD AREA,FRIENDLY AND YOUNG HOUSEMATES.SHORT AND LONG TERM CONTRACTS.","Tower Hamlets, London","609.98","/p/single-room-flatshare/comfortable-room-in-a-good-area-friendly-and-young-housemates.short-and-long-term-contracts./1139848077"
"Lovely single room in the heart of west hampstead","West Hampstead, London","762.475","/p/single-room-flatshare/lovely-single-room-in-the-heart-of-west-hampstead/1139841846"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell-/1139769236"
"DONT MISS THIS GREAT OPPORTUNITY TO LIVE IN GREAT LOCATION.WHEN ITS GONE ITS GONE!!LOVELY BEDROOM","Southwark, London","653.55","/p/single-room-flatshare/dont-miss-this-great-opportunity-to-live-in-great-location.when-its-gone-its-gone-lovely-bedroom/1139755324"
"Awesome arty flat share looking for third female flatmate in great London location","Clapham, London","650.0","/p/single-room-flatshare/awesome-arty-flat-share-looking-for-third-female-flatmate-in-great-london-location/1139727270"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1139705286"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell-/1139692107"
"COSY ROOM AVAILABLE FOR SHORT AND LONG TERM CONTRACTS!CLOSE TO THE STATION,BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/cosy-room-available-for-short-and-long-term-contracts-close-to-the-station-bills-included-/1139682756"
"BENTHAL GREEN 1 STOP TO LIVERPOOL STREET","Hackney, London","566.41","/p/single-room-flatshare/benthal-green-1-stop-to-liverpool-street/1139681791"
"MOVE IN ON 31ST OF OCTOBER!!! ALL BILLS INCLUDED-NO AGENCY FEE!","Bethnal Green, London","588.195","/p/single-room-flatshare/move-in-on-31st-of-october-all-bills-included-no-agency-fee-/1139650608"
"Single room available in Shadwell","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell-/1139626003"
"single room with bathroom in SW3 - Chelsea","Chelsea, London","697.12","/p/single-room-flatshare/single-room-with-bathroom-in-sw3-chelsea/1139608709"
"Share a flat with me!","Islington, London","653.55","/p/single-room-flatshare/share-a-flat-with-me-/1139604769"
"Nice Bedroom in Willesden Green / Friendly / 545&#163; + Bills / 1 Person","Kilburn, London","545.0","/p/single-room-flatshare/nice-bedroom-in-willesden-green-friendly-545&#163;-bills-1-person/1139589523"
"&#163;806 Huge room Central London (Russell Square)","Camden, London","806.0","/p/single-room-flatshare/&#163;806-huge-room-central-london-russell-square-/1139569221"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1139567894"
"COSY ROOM AVAILABLE FOR SHORT AND LONG TERM CONTRACTS!CLOSE TO THE STATION,BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/cosy-room-available-for-short-and-long-term-contracts-close-to-the-station-bills-included-/1139547890"
"Single room available in Shadwell Fantastic price","Whitechapel, London","653.55","/p/single-room-flatshare/single-room-available-in-shadwell-fantastic-price/1139527323"
"*!*!*!*!*!*KENSAL GREEN!IMMACULATE ROOM!MODERN 3 BED FLAT IN ZONE 2!BILLS&WIFI&CLEANER INCLUDED!*!*!","Kilburn, London","740.69","/p/single-room-flatshare/-kensal-green-immaculate-room-modern-3-bed-flat-in-zone-2-bills-wifi-cleaner-included-/1139525931"
"Single room Swiss Cottage, Hampstead, Camden","Camden, London","650.0","/p/single-room-flatshare/single-room-swiss-cottage-hampstead-camden/1139485730"
"SINGLE ROOM DOUBLE ROOMS STUDIO FLATS ENSUITE CALL OR TEXT ME","Camden, London","871.4","/p/single-room-flatshare/single-room-double-rooms-studio-flats-ensuite-call-or-text-me/1139466433"
"SINGLE ROOM DOUBLE ROOM STUDIO FLAT AND ROOM SHARE CALL OR TEXT ME","Kilburn, London","566.41","/p/single-room-flatshare/single-room-double-room-studio-flat-and-room-share-call-or-text-me/1139465697"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Single room for rent in Stockwell","Lambeth, London","750.0","/p/single-room-flatshare/single-room-for-rent-in-stockwell-/1139419185"
"Heart of Camden, right next to market Single rooms with large private terrace ALL Bills inc. &#163;160","Camden, London","697.12","/p/single-room-flatshare/heart-of-camden-right-next-to-market-single-rooms-with-large-private-terrace-all-bills-inc.-&#163;160/1124898864"
"1 min to Covent Garden , 3 mins to Picadilly Circus","West End, London","784.26","/p/single-room-flatshare/1-min-to-covent-garden-3-mins-to-picadilly-circus/1139287714"
"COMFORTABLE ROOM IN A GOOD AREA,FRIENDLY AND YOUNG HOUSEMATES.SHORT AND LONG TERM CONTRACTS.","Tower Hamlets, London","653.55","/p/single-room-flatshare/comfortable-room-in-a-good-area-friendly-and-young-housemates.short-and-long-term-contracts./1139216546"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1139209177"
"FANTASTIC SINGLE ROOMIN A LUXURY HOUSE","Fulham, London","740.69","/p/single-room-flatshare/fantastic-single-roomin-a-luxury-house/1139201398"
"Premium kings cross double room","Camden, London","1263.53","/p/single-room-flatshare/premium-kings-cross-double-room-/1139153306"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1139124433"
"LOVELY QUIET SINGLE ROOM IN MILE END","Bethnal Green, London","548.982","/p/single-room-flatshare/lovely-quiet-single-room-in-mile-end-/1139093672"
